freq,unit,age,sex,geo,value,year
A,YR,Y_LT1,M,ITC1,80.1,2013
A,YR,Y_LT1,M,ITC1,80.7,2014
A,YR,Y_LT1,M,ITC1,80.1,2015
A,YR,Y_LT1,M,ITC1,80.9,2016
A,YR,Y_LT1,M,ITC1,80.7,2017
A,YR,Y_LT1,M,ITC1,80.8,2018
A,YR,Y_LT1,M,ITC1,81,2019
A,YR,Y_LT1,M,ITC1,79.3,2020
A,YR,Y_LT1,M,ITC1,80.5,2021
A,YR,Y_LT1,M,ITC1,80.5,2022
A,YR,Y_LT1,M,ITC1,81.3,2023
A,YR,Y_LT1,M,ITC2,80.4,2012
A,YR,Y_LT1,M,ITC2,80,2013
A,YR,Y_LT1,M,ITC2,79.9,2014
A,YR,Y_LT1,M,ITC2,79.2,2015
A,YR,Y_LT1,M,ITC2,80.2,2016
A,YR,Y_LT1,M,ITC2,80.3,2017
A,YR,Y_LT1,M,ITC2,79.2,2018
A,YR,Y_LT1,M,ITC2,80.7,2019
A,YR,Y_LT1,M,ITC2,79.3,2020
A,YR,Y_LT1,M,ITC2,80.9,2021
A,YR,Y_LT1,M,ITC2,80.7,2022
A,YR,Y_LT1,M,ITC2,82.2,2023
A,YR,Y_LT1,M,ITC3,79.8,2012
A,YR,Y_LT1,M,ITC3,79.8,2013
A,YR,Y_LT1,M,ITC3,80.6,2014
A,YR,Y_LT1,M,ITC3,80.3,2015
A,YR,Y_LT1,M,ITC3,81,2016
A,YR,Y_LT1,M,ITC3,80.7,2017
A,YR,Y_LT1,M,ITC3,80.8,2018
A,YR,Y_LT1,M,ITC3,81.1,2019
A,YR,Y_LT1,M,ITC3,79.5,2020
A,YR,Y_LT1,M,ITC3,80.7,2021
A,YR,Y_LT1,M,ITC3,80.6,2022
A,YR,Y_LT1,M,ITC3,81.5,2023
A,YR,Y_LT1,M,ITC4,80.2,2012
A,YR,Y_LT1,M,ITC4,80.9,2013
A,YR,Y_LT1,M,ITC4,81.3,2014
A,YR,Y_LT1,M,ITC4,80.8,2015
A,YR,Y_LT1,M,ITC4,81.5,2016
A,YR,Y_LT1,M,ITC4,81.5,2017
A,YR,Y_LT1,M,ITC4,81.6,2018
A,YR,Y_LT1,M,ITC4,81.9,2019
A,YR,Y_LT1,M,ITC4,79,2020
A,YR,Y_LT1,M,ITC4,81.2,2021
A,YR,Y_LT1,M,ITC4,81.3,2022
A,YR,Y_LT1,M,ITC4,82.2,2023
A,YR,Y_LT1,M,ITF1,80,2012
A,YR,Y_LT1,M,ITF1,80.4,2013
A,YR,Y_LT1,M,ITF1,80.5,2014
A,YR,Y_LT1,M,ITF1,80.3,2015
A,YR,Y_LT1,M,ITF1,81,2016
A,YR,Y_LT1,M,ITF1,80.6,2017
A,YR,Y_LT1,M,ITF1,81.2,2018
A,YR,Y_LT1,M,ITF1,81.4,2019
A,YR,Y_LT1,M,ITF1,80.5,2020
A,YR,Y_LT1,M,ITF1,80.5,2021
A,YR,Y_LT1,M,ITF1,80.3,2022
A,YR,Y_LT1,M,ITF1,80.8,2023
A,YR,Y_LT1,M,ITF2,80,2012
A,YR,Y_LT1,M,ITF2,80.1,2013
A,YR,Y_LT1,M,ITF2,79.8,2014
A,YR,Y_LT1,M,ITF2,79.8,2015
A,YR,Y_LT1,M,ITF2,80.5,2016
A,YR,Y_LT1,M,ITF2,80.1,2017
A,YR,Y_LT1,M,ITF2,80.5,2018
A,YR,Y_LT1,M,ITF2,80.9,2019
A,YR,Y_LT1,M,ITF2,80.2,2020
A,YR,Y_LT1,M,ITF2,78.8,2021
A,YR,Y_LT1,M,ITF2,79.9,2022
A,YR,Y_LT1,M,ITF2,80.3,2023
A,YR,Y_LT1,M,ITF3,78.2,2012
A,YR,Y_LT1,M,ITF3,78.4,2013
A,YR,Y_LT1,M,ITF3,79,2014
A,YR,Y_LT1,M,ITF3,78.5,2015
A,YR,Y_LT1,M,ITF3,79.2,2016
A,YR,Y_LT1,M,ITF3,79.1,2017
A,YR,Y_LT1,M,ITF3,79.4,2018
A,YR,Y_LT1,M,ITF3,79.9,2019
A,YR,Y_LT1,M,ITF3,78.7,2020
A,YR,Y_LT1,M,ITF3,78.7,2021
A,YR,Y_LT1,M,ITF3,79.1,2022
A,YR,Y_LT1,M,ITF3,79.5,2023
A,YR,Y_LT1,M,ITF4,80.3,2012
A,YR,Y_LT1,M,ITF4,80.6,2013
A,YR,Y_LT1,M,ITF4,80.8,2014
A,YR,Y_LT1,M,ITF4,80.5,2015
A,YR,Y_LT1,M,ITF4,81.3,2016
A,YR,Y_LT1,M,ITF4,80.9,2017
A,YR,Y_LT1,M,ITF4,81.4,2018
A,YR,Y_LT1,M,ITF4,81.6,2019
A,YR,Y_LT1,M,ITF4,80.5,2020
A,YR,Y_LT1,M,ITF4,80,2021
A,YR,Y_LT1,M,ITF4,80.7,2022
A,YR,Y_LT1,M,ITF4,81.2,2023
A,YR,Y_LT1,M,ITF5,80.1,2012
A,YR,Y_LT1,M,ITF5,79.9,2013
A,YR,Y_LT1,M,ITF5,80.6,2014
A,YR,Y_LT1,M,ITF5,80,2015
A,YR,Y_LT1,M,ITF5,80.9,2016
A,YR,Y_LT1,M,ITF5,80,2017
A,YR,Y_LT1,M,ITF5,80.5,2018
A,YR,Y_LT1,M,ITF5,80.7,2019
A,YR,Y_LT1,M,ITF5,80.5,2020
A,YR,Y_LT1,M,ITF5,80.3,2021
A,YR,Y_LT1,M,ITF5,79.9,2022
A,YR,Y_LT1,M,ITF5,80.7,2023
A,YR,Y_LT1,M,ITF6,79.5,2012
A,YR,Y_LT1,M,ITF6,79.9,2013
A,YR,Y_LT1,M,ITF6,79.9,2014
A,YR,Y_LT1,M,ITF6,79.9,2015
A,YR,Y_LT1,M,ITF6,80.5,2016
A,YR,Y_LT1,M,ITF6,80.1,2017
A,YR,Y_LT1,M,ITF6,80.8,2018
A,YR,Y_LT1,M,ITF6,80.5,2019
A,YR,Y_LT1,M,ITF6,80.2,2020
A,YR,Y_LT1,M,ITF6,79.5,2021
A,YR,Y_LT1,M,ITF6,79.7,2022
A,YR,Y_LT1,M,ITF6,80.1,2023
A,YR,Y_LT1,M,ITG1,79.1,2012
A,YR,Y_LT1,M,ITG1,79.5,2013
A,YR,Y_LT1,M,ITG1,79.9,2014
A,YR,Y_LT1,M,ITG1,79.6,2015
A,YR,Y_LT1,M,ITG1,80.1,2016
A,YR,Y_LT1,M,ITG1,79.7,2017
A,YR,Y_LT1,M,ITG1,80.1,2018
A,YR,Y_LT1,M,ITG1,80.2,2019
A,YR,Y_LT1,M,ITG1,79.7,2020
A,YR,Y_LT1,M,ITG1,79.2,2021
A,YR,Y_LT1,M,ITG1,79.5,2022
A,YR,Y_LT1,M,ITG1,79.9,2023
A,YR,Y_LT1,M,ITG2,79.3,2012
A,YR,Y_LT1,M,ITG2,79.8,2013
A,YR,Y_LT1,M,ITG2,80.3,2014
A,YR,Y_LT1,M,ITG2,80.1,2015
A,YR,Y_LT1,M,ITG2,80.6,2016
A,YR,Y_LT1,M,ITG2,80.6,2017
A,YR,Y_LT1,M,ITG2,81,2018
A,YR,Y_LT1,M,ITG2,80.7,2019
A,YR,Y_LT1,M,ITG2,80.2,2020
A,YR,Y_LT1,M,ITG2,80.2,2021
A,YR,Y_LT1,M,ITG2,79.7,2022
A,YR,Y_LT1,M,ITG2,80.5,2023
A,YR,Y_LT1,M,ITH1,81.1,2012
A,YR,Y_LT1,M,ITH1,81.4,2013
A,YR,Y_LT1,M,ITH1,81.6,2014
A,YR,Y_LT1,M,ITH1,81,2015
A,YR,Y_LT1,M,ITH1,81.5,2016
A,YR,Y_LT1,M,ITH1,81.9,2017
A,YR,Y_LT1,M,ITH1,82.3,2018
A,YR,Y_LT1,M,ITH1,82.2,2019
A,YR,Y_LT1,M,ITH1,80.7,2020
A,YR,Y_LT1,M,ITH1,81.8,2021
A,YR,Y_LT1,M,ITH1,81.5,2022
A,YR,Y_LT1,M,ITH1,82.8,2023
A,YR,Y_LT1,M,ITH2,81.2,2012
A,YR,Y_LT1,M,ITH2,81.1,2013
A,YR,Y_LT1,M,ITH2,81.7,2014
A,YR,Y_LT1,M,ITH2,81.5,2015
A,YR,Y_LT1,M,ITH2,81.6,2016
A,YR,Y_LT1,M,ITH2,82.1,2017
A,YR,Y_LT1,M,ITH2,82.7,2018
A,YR,Y_LT1,M,ITH2,82.4,2019
A,YR,Y_LT1,M,ITH2,80.5,2020
A,YR,Y_LT1,M,ITH2,81.7,2021
A,YR,Y_LT1,M,ITH2,82.3,2022
A,YR,Y_LT1,M,ITH2,82.8,2023
A,YR,Y_LT1,M,ITH3,80.3,2012
A,YR,Y_LT1,M,ITH3,80.7,2013
A,YR,Y_LT1,M,ITH3,81.1,2014
A,YR,Y_LT1,M,ITH3,80.9,2015
A,YR,Y_LT1,M,ITH3,81.4,2016
A,YR,Y_LT1,M,ITH3,81.5,2017
A,YR,Y_LT1,M,ITH3,81.7,2018
A,YR,Y_LT1,M,ITH3,82,2019
A,YR,Y_LT1,M,ITH3,80.9,2020
A,YR,Y_LT1,M,ITH3,81.4,2021
A,YR,Y_LT1,M,ITH3,81.4,2022
A,YR,Y_LT1,M,ITH3,82.3,2023
A,YR,Y_LT1,M,ITH4,79.5,2012
A,YR,Y_LT1,M,ITH4,80,2013
A,YR,Y_LT1,M,ITH4,80.7,2014
A,YR,Y_LT1,M,ITH4,80.2,2015
A,YR,Y_LT1,M,ITH4,80.9,2016
A,YR,Y_LT1,M,ITH4,81,2017
A,YR,Y_LT1,M,ITH4,81.2,2018
A,YR,Y_LT1,M,ITH4,81.6,2019
A,YR,Y_LT1,M,ITH4,80.5,2020
A,YR,Y_LT1,M,ITH4,79.9,2021
A,YR,Y_LT1,M,ITH4,80.9,2022
A,YR,Y_LT1,M,ITH4,81.9,2023
A,YR,Y_LT1,M,ITH5,80.4,2012
A,YR,Y_LT1,M,ITH5,81.1,2013
A,YR,Y_LT1,M,ITH5,81.3,2014
A,YR,Y_LT1,M,ITH5,81,2015
A,YR,Y_LT1,M,ITH5,81.5,2016
A,YR,Y_LT1,M,ITH5,81.4,2017
A,YR,Y_LT1,M,ITH5,81.8,2018
A,YR,Y_LT1,M,ITH5,81.9,2019
A,YR,Y_LT1,M,ITH5,80.5,2020
A,YR,Y_LT1,M,ITH5,81,2021
A,YR,Y_LT1,M,ITH5,81.6,2022
A,YR,Y_LT1,M,ITH5,82.1,2023
A,YR,Y_LT1,M,ITI1,80.4,2012
A,YR,Y_LT1,M,ITI1,81,2013
A,YR,Y_LT1,M,ITI1,81.4,2014
A,YR,Y_LT1,M,ITI1,80.7,2015
A,YR,Y_LT1,M,ITI1,81.7,2016
A,YR,Y_LT1,M,ITI1,81.5,2017
A,YR,Y_LT1,M,ITI1,81.9,2018
A,YR,Y_LT1,M,ITI1,82,2019
A,YR,Y_LT1,M,ITI1,81.2,2020
A,YR,Y_LT1,M,ITI1,81.3,2021
A,YR,Y_LT1,M,ITI1,81.4,2022
A,YR,Y_LT1,M,ITI1,82.4,2023
A,YR,Y_LT1,M,ITI2,80.3,2012
A,YR,Y_LT1,M,ITI2,80.6,2013
A,YR,Y_LT1,M,ITI2,81.5,2014
A,YR,Y_LT1,M,ITI2,80.8,2015
A,YR,Y_LT1,M,ITI2,81.8,2016
A,YR,Y_LT1,M,ITI2,81.8,2017
A,YR,Y_LT1,M,ITI2,82.2,2018
A,YR,Y_LT1,M,ITI2,82.3,2019
A,YR,Y_LT1,M,ITI2,81.4,2020
A,YR,Y_LT1,M,ITI2,81.2,2021
A,YR,Y_LT1,M,ITI2,81.4,2022
A,YR,Y_LT1,M,ITI2,82.1,2023
A,YR,Y_LT1,M,ITI3,80.9,2012
A,YR,Y_LT1,M,ITI3,81,2013
A,YR,Y_LT1,M,ITI3,81.4,2014
A,YR,Y_LT1,M,ITI3,80.8,2015
A,YR,Y_LT1,M,ITI3,81.5,2016
A,YR,Y_LT1,M,ITI3,81.5,2017
A,YR,Y_LT1,M,ITI3,82.2,2018
A,YR,Y_LT1,M,ITI3,82.3,2019
A,YR,Y_LT1,M,ITI3,81.1,2020
A,YR,Y_LT1,M,ITI3,81.2,2021
A,YR,Y_LT1,M,ITI3,81.3,2022
A,YR,Y_LT1,M,ITI3,82.5,2023
A,YR,Y_LT1,M,ITI4,79.5,2012
A,YR,Y_LT1,M,ITI4,80.2,2013
A,YR,Y_LT1,M,ITI4,80.5,2014
A,YR,Y_LT1,M,ITI4,80.4,2015
A,YR,Y_LT1,M,ITI4,80.9,2016
A,YR,Y_LT1,M,ITI4,80.7,2017
A,YR,Y_LT1,M,ITI4,81.4,2018
A,YR,Y_LT1,M,ITI4,81.6,2019
A,YR,Y_LT1,M,ITI4,80.7,2020
A,YR,Y_LT1,M,ITI4,80.6,2021
A,YR,Y_LT1,M,ITI4,81,2022
A,YR,Y_LT1,M,ITI4,81.1,2023
A,YR,Y_LT1,M,LI00,79.7,2012
A,YR,Y_LT1,M,LI00,80.7,2013
A,YR,Y_LT1,M,LI00,81,2014
A,YR,Y_LT1,M,LI00,80.9,2015
A,YR,Y_LT1,M,LI00,80.6,2016
A,YR,Y_LT1,M,LI00,81.6,2017
A,YR,Y_LT1,M,LI00,80.7,2018
A,YR,Y_LT1,M,LI00,82.6,2019
A,YR,Y_LT1,M,LI00,80,2020
A,YR,Y_LT1,M,LI00,83,2022
A,YR,Y_LT1,M,LI00,82.4,2023
A,YR,Y_LT1,M,LT01,68.4,2012
A,YR,Y_LT1,M,LT01,68.6,2013
A,YR,Y_LT1,M,LT01,69.1,2014
A,YR,Y_LT1,M,LT01,69.5,2015
A,YR,Y_LT1,M,LT01,69.8,2016
A,YR,Y_LT1,M,LT01,71.4,2017
A,YR,Y_LT1,M,LT01,71.3,2018
A,YR,Y_LT1,M,LT01,71.8,2019
A,YR,Y_LT1,M,LT01,70.8,2020
A,YR,Y_LT1,M,LT01,69.8,2021
A,YR,Y_LT1,M,LT01,72.1,2022
A,YR,Y_LT1,M,LT01,73.6,2023
A,YR,Y_LT1,M,LT02,68.4,2012
A,YR,Y_LT1,M,LT02,68.5,2013
A,YR,Y_LT1,M,LT02,69.1,2014
A,YR,Y_LT1,M,LT02,69.1,2015
A,YR,Y_LT1,M,LT02,69.4,2016
A,YR,Y_LT1,M,LT02,70.5,2017
A,YR,Y_LT1,M,LT02,70.8,2018
A,YR,Y_LT1,M,LT02,71.4,2019
A,YR,Y_LT1,M,LT02,69.9,2020
A,YR,Y_LT1,M,LT02,69.3,2021
A,YR,Y_LT1,M,LT02,71.1,2022
A,YR,Y_LT1,M,LT02,72.6,2023
A,YR,Y_LT1,M,LU00,79.1,2012
A,YR,Y_LT1,M,LU00,79.8,2013
A,YR,Y_LT1,M,LU00,79.4,2014
A,YR,Y_LT1,M,LU00,80,2015
A,YR,Y_LT1,M,LU00,80.1,2016
A,YR,Y_LT1,M,LU00,79.9,2017
A,YR,Y_LT1,M,LU00,80.1,2018
A,YR,Y_LT1,M,LU00,80.2,2019
A,YR,Y_LT1,M,LU00,79.9,2020
A,YR,Y_LT1,M,LU00,80.5,2021
A,YR,Y_LT1,M,LU00,80.8,2022
A,YR,Y_LT1,M,LU00,81.7,2023
A,YR,Y_LT1,M,LV00,68.9,2012
A,YR,Y_LT1,M,LV00,69.3,2013
A,YR,Y_LT1,M,LV00,69.1,2014
A,YR,Y_LT1,M,LV00,69.7,2015
A,YR,Y_LT1,M,LV00,69.8,2016
A,YR,Y_LT1,M,LV00,69.8,2017
A,YR,Y_LT1,M,LV00,70.1,2018
A,YR,Y_LT1,M,LV00,70.9,2019
A,YR,Y_LT1,M,LV00,70.6,2020
A,YR,Y_LT1,M,LV00,68.2,2021
A,YR,Y_LT1,M,LV00,69.4,2022
A,YR,Y_LT1,M,LV00,70.5,2023
A,YR,Y_LT1,M,ME00,74.3,2012
A,YR,Y_LT1,M,ME00,74.1,2013
A,YR,Y_LT1,M,ME00,74.1,2014
A,YR,Y_LT1,M,ME00,74.4,2015
A,YR,Y_LT1,M,ME00,74.1,2016
A,YR,Y_LT1,M,ME00,73.9,2017
A,YR,Y_LT1,M,ME00,74.5,2018
A,YR,Y_LT1,M,ME00,74,2019
A,YR,Y_LT1,M,ME00,73.2,2020
A,YR,Y_LT1,M,ME00,70.8,2021
A,YR,Y_LT1,M,ME00,75.1,2023
A,YR,Y_LT1,M,MK00,73,2012
A,YR,Y_LT1,M,MK00,73.4,2013
A,YR,Y_LT1,M,MK00,73.5,2014
A,YR,Y_LT1,M,MK00,73.5,2015
A,YR,Y_LT1,M,MK00,73.4,2016
A,YR,Y_LT1,M,MK00,74.1,2017
A,YR,Y_LT1,M,MK00,74.6,2018
A,YR,Y_LT1,M,MK00,74.7,2019
A,YR,Y_LT1,M,MK00,72.2,2020
A,YR,Y_LT1,M,MK00,71.1,2021
A,YR,Y_LT1,M,MT00,79.5,2013
A,YR,Y_LT1,M,MT00,79.7,2014
A,YR,Y_LT1,M,MT00,79.7,2015
A,YR,Y_LT1,M,MT00,80.5,2016
A,YR,Y_LT1,M,MT00,80,2017
A,YR,Y_LT1,M,MT00,80.2,2018
A,YR,Y_LT1,M,MT00,81,2019
A,YR,Y_LT1,M,MT00,80,2020
A,YR,Y_LT1,M,MT00,80.6,2021
A,YR,Y_LT1,M,MT00,80.2,2022
A,YR,Y_LT1,M,MT00,81.6,2023
A,YR,Y_LT1,M,NL11,78.1,2012
A,YR,Y_LT1,M,NL11,78.4,2013
A,YR,Y_LT1,M,NL11,78.8,2014
A,YR,Y_LT1,M,NL11,78.9,2015
A,YR,Y_LT1,M,NL11,79.2,2016
A,YR,Y_LT1,M,NL11,79.1,2017
A,YR,Y_LT1,M,NL11,79.7,2018
A,YR,Y_LT1,M,NL11,79.4,2019
A,YR,Y_LT1,M,NL11,79.2,2020
A,YR,Y_LT1,M,NL11,79.1,2021
A,YR,Y_LT1,M,NL11,79.2,2022
A,YR,Y_LT1,M,NL11,79.5,2023
A,YR,Y_LT1,M,NL12,79,2012
A,YR,Y_LT1,M,NL12,78.8,2013
A,YR,Y_LT1,M,NL12,79.5,2014
A,YR,Y_LT1,M,NL12,79.5,2015
A,YR,Y_LT1,M,NL12,79.5,2016
A,YR,Y_LT1,M,NL12,80.3,2017
A,YR,Y_LT1,M,NL12,79.9,2018
A,YR,Y_LT1,M,NL12,80.4,2019
A,YR,Y_LT1,M,NL12,80,2020
A,YR,Y_LT1,M,NL12,79.6,2021
A,YR,Y_LT1,M,NL12,80.3,2022
A,YR,Y_LT1,M,NL12,80.4,2023
A,YR,Y_LT1,M,NL13,79.1,2012
A,YR,Y_LT1,M,NL13,79.2,2013
A,YR,Y_LT1,M,NL13,79.9,2014
A,YR,Y_LT1,M,NL13,79.8,2015
A,YR,Y_LT1,M,NL13,79.9,2016
A,YR,Y_LT1,M,NL13,79.3,2017
A,YR,Y_LT1,M,NL13,79.8,2018
A,YR,Y_LT1,M,NL13,80.3,2019
A,YR,Y_LT1,M,NL13,79.7,2020
A,YR,Y_LT1,M,NL13,79.4,2021
A,YR,Y_LT1,M,NL13,79.3,2022
A,YR,Y_LT1,M,NL13,80.1,2023
A,YR,Y_LT1,M,NL21,79.2,2012
A,YR,Y_LT1,M,NL21,79.3,2013
A,YR,Y_LT1,M,NL21,79.8,2014
A,YR,Y_LT1,M,NL21,80,2015
A,YR,Y_LT1,M,NL21,80.1,2016
A,YR,Y_LT1,M,NL21,79.8,2017
A,YR,Y_LT1,M,NL21,80.2,2018
A,YR,Y_LT1,M,NL21,80.4,2019
A,YR,Y_LT1,M,NL21,79.4,2020
A,YR,Y_LT1,M,NL21,79.6,2021
A,YR,Y_LT1,M,NL21,79.9,2022
A,YR,Y_LT1,M,NL21,80.2,2023
A,YR,Y_LT1,M,NL22,79.2,2012
A,YR,Y_LT1,M,NL22,79.5,2013
A,YR,Y_LT1,M,NL22,80.1,2014
A,YR,Y_LT1,M,NL22,80,2015
A,YR,Y_LT1,M,NL22,80.1,2016
A,YR,Y_LT1,M,NL22,80.2,2017
A,YR,Y_LT1,M,NL22,80.2,2018
A,YR,Y_LT1,M,NL22,80.7,2019
A,YR,Y_LT1,M,NL22,79.8,2020
A,YR,Y_LT1,M,NL22,79.8,2021
A,YR,Y_LT1,M,NL22,80.3,2022
A,YR,Y_LT1,M,NL22,80.7,2023
A,YR,Y_LT1,M,NL23,79.4,2012
A,YR,Y_LT1,M,NL23,79.4,2013
A,YR,Y_LT1,M,NL23,80.6,2014
A,YR,Y_LT1,M,NL23,80.6,2015
A,YR,Y_LT1,M,NL23,80.1,2016
A,YR,Y_LT1,M,NL23,81.3,2017
A,YR,Y_LT1,M,NL23,80.8,2018
A,YR,Y_LT1,M,NL23,80.9,2019
A,YR,Y_LT1,M,NL23,80.2,2020
A,YR,Y_LT1,M,NL23,79.5,2021
A,YR,Y_LT1,M,NL23,80.3,2022
A,YR,Y_LT1,M,NL23,80.8,2023
A,YR,Y_LT1,M,NL31,79.9,2012
A,YR,Y_LT1,M,NL31,80,2013
A,YR,Y_LT1,M,NL31,80.6,2014
A,YR,Y_LT1,M,NL31,80.5,2015
A,YR,Y_LT1,M,NL31,80.6,2016
A,YR,Y_LT1,M,NL31,80.6,2017
A,YR,Y_LT1,M,NL31,80.8,2018
A,YR,Y_LT1,M,NL31,81.3,2019
A,YR,Y_LT1,M,NL31,80.3,2020
A,YR,Y_LT1,M,NL31,80.4,2021
A,YR,Y_LT1,M,NL31,80.8,2022
A,YR,Y_LT1,M,NL32,79.4,2012
A,YR,Y_LT1,M,NL32,79.5,2013
A,YR,Y_LT1,M,NL32,80.2,2014
A,YR,Y_LT1,M,NL32,79.8,2015
A,YR,Y_LT1,M,NL32,80,2016
A,YR,Y_LT1,M,NL32,80.4,2017
A,YR,Y_LT1,M,NL32,80.5,2018
A,YR,Y_LT1,M,NL32,80.8,2019
A,YR,Y_LT1,M,NL32,80,2020
A,YR,Y_LT1,M,NL32,79.9,2021
A,YR,Y_LT1,M,NL32,80.4,2022
A,YR,Y_LT1,M,NL32,80.5,2023
A,YR,Y_LT1,M,NL33,79.2,2012
A,YR,Y_LT1,M,NL33,79.9,2013
A,YR,Y_LT1,M,NL33,80.2,2014
A,YR,Y_LT1,M,NL33,80,2015
A,YR,Y_LT1,M,NL33,80.1,2016
A,YR,Y_LT1,M,NL33,80.4,2017
A,YR,Y_LT1,M,NL33,80.2,2018
A,YR,Y_LT1,M,NL33,80.6,2019
A,YR,Y_LT1,M,NL33,79.7,2020
A,YR,Y_LT1,M,NL33,79.7,2021
A,YR,Y_LT1,M,NL33,80.1,2022
A,YR,Y_LT1,M,NL34,80,2012
A,YR,Y_LT1,M,NL34,79.5,2013
A,YR,Y_LT1,M,NL34,80.5,2014
A,YR,Y_LT1,M,NL34,80.2,2015
A,YR,Y_LT1,M,NL34,80.3,2016
A,YR,Y_LT1,M,NL34,80.6,2017
A,YR,Y_LT1,M,NL34,80.4,2018
A,YR,Y_LT1,M,NL34,80.8,2019
A,YR,Y_LT1,M,NL34,80.7,2020
A,YR,Y_LT1,M,NL34,79.4,2021
A,YR,Y_LT1,M,NL34,80.2,2022
A,YR,Y_LT1,M,NL34,80.8,2023
A,YR,Y_LT1,M,NL41,79.5,2012
A,YR,Y_LT1,M,NL41,79.8,2013
A,YR,Y_LT1,M,NL41,79.9,2014
A,YR,Y_LT1,M,NL41,79.9,2015
A,YR,Y_LT1,M,NL41,79.9,2016
A,YR,Y_LT1,M,NL41,80,2017
A,YR,Y_LT1,M,NL41,80.4,2018
A,YR,Y_LT1,M,NL41,80.6,2019
A,YR,Y_LT1,M,NL41,79.4,2020
A,YR,Y_LT1,M,NL41,80,2021
A,YR,Y_LT1,M,NL41,80.3,2022
A,YR,Y_LT1,M,NL41,80.4,2023
A,YR,Y_LT1,M,NL42,78.9,2012
A,YR,Y_LT1,M,NL42,79.3,2013
A,YR,Y_LT1,M,NL42,79.8,2014
A,YR,Y_LT1,M,NL42,78.9,2015
A,YR,Y_LT1,M,NL42,79.6,2016
A,YR,Y_LT1,M,NL42,79.8,2017
A,YR,Y_LT1,M,NL42,80.2,2018
A,YR,Y_LT1,M,NL42,80.1,2019
A,YR,Y_LT1,M,NL42,79,2020
A,YR,Y_LT1,M,NL42,79,2021
A,YR,Y_LT1,M,NL42,80,2022
A,YR,Y_LT1,M,NL42,80.3,2023
A,YR,Y_LT1,M,NO01,79.9,2012
A,YR,Y_LT1,M,NO01,80.5,2013
A,YR,Y_LT1,M,NO01,80.6,2014
A,YR,Y_LT1,M,NO01,79.3,2015
A,YR,Y_LT1,M,NO01,81.4,2016
A,YR,Y_LT1,M,NO01,81.5,2017
A,YR,Y_LT1,M,NO01,81.9,2018
A,YR,Y_LT1,M,NO01,82,2019
A,YR,Y_LT1,M,NO02,78.9,2012
A,YR,Y_LT1,M,NO02,79.2,2013
A,YR,Y_LT1,M,NO02,78.9,2014
A,YR,Y_LT1,M,NO02,80.1,2015
A,YR,Y_LT1,M,NO02,80.1,2016
A,YR,Y_LT1,M,NO02,80.4,2017
A,YR,Y_LT1,M,NO02,80.1,2018
A,YR,Y_LT1,M,NO02,80.5,2019
A,YR,Y_LT1,M,NO02,80.8,2020
A,YR,Y_LT1,M,NO02,80.8,2021
A,YR,Y_LT1,M,NO02,80.2,2022
A,YR,Y_LT1,M,NO02,80.9,2023
A,YR,Y_LT1,M,NO03,79.1,2012
A,YR,Y_LT1,M,NO03,79.2,2013
A,YR,Y_LT1,M,NO03,79.9,2014
A,YR,Y_LT1,M,NO03,80.4,2015
A,YR,Y_LT1,M,NO03,80.3,2016
A,YR,Y_LT1,M,NO03,80.7,2017
A,YR,Y_LT1,M,NO03,81.2,2018
A,YR,Y_LT1,M,NO03,80.9,2019
A,YR,Y_LT1,M,NO04,79.3,2012
A,YR,Y_LT1,M,NO04,79.9,2013
A,YR,Y_LT1,M,NO04,80.4,2014
A,YR,Y_LT1,M,NO04,81.4,2015
A,YR,Y_LT1,M,NO04,80.7,2016
A,YR,Y_LT1,M,NO04,80.9,2017
A,YR,Y_LT1,M,NO04,80.3,2018
A,YR,Y_LT1,M,NO04,81.3,2019
A,YR,Y_LT1,M,NO05,80.1,2012
A,YR,Y_LT1,M,NO05,80.4,2013
A,YR,Y_LT1,M,NO05,80.6,2014
A,YR,Y_LT1,M,NO05,81.2,2015
A,YR,Y_LT1,M,NO05,80.7,2016
A,YR,Y_LT1,M,NO05,81.5,2017
A,YR,Y_LT1,M,NO05,81.6,2018
A,YR,Y_LT1,M,NO05,81.7,2019
A,YR,Y_LT1,M,NO06,80.1,2012
A,YR,Y_LT1,M,NO06,80.1,2013
A,YR,Y_LT1,M,NO06,80.3,2014
A,YR,Y_LT1,M,NO06,81.2,2015
A,YR,Y_LT1,M,NO06,81.3,2016
A,YR,Y_LT1,M,NO06,81.1,2017
A,YR,Y_LT1,M,NO06,81.3,2018
A,YR,Y_LT1,M,NO06,81.5,2019
A,YR,Y_LT1,M,NO06,81.9,2020
A,YR,Y_LT1,M,NO06,82.1,2021
A,YR,Y_LT1,M,NO06,81.2,2022
A,YR,Y_LT1,M,NO06,82,2023
A,YR,Y_LT1,M,NO07,78.9,2012
A,YR,Y_LT1,M,NO07,78.8,2013
A,YR,Y_LT1,M,NO07,79.4,2014
A,YR,Y_LT1,M,NO07,80.5,2015
A,YR,Y_LT1,M,NO07,79.9,2016
A,YR,Y_LT1,M,NO07,80.3,2017
A,YR,Y_LT1,M,NO07,80.4,2018
A,YR,Y_LT1,M,NO07,80,2019
A,YR,Y_LT1,M,NO07,80.8,2020
A,YR,Y_LT1,M,NO07,81.1,2021
A,YR,Y_LT1,M,NO07,80.2,2022
A,YR,Y_LT1,M,NO07,80.3,2023
A,YR,Y_LT1,M,NO08,81.8,2021
