nuts2_id,year,pop
RO32,2019,4630346
RO32,2020,4644004
RO32,2021,4654114
RO32,2022,4536536
RO32,2023,4580250
RO41,1995,4883606
RO41,1996,4870332
RO41,1997,4851662
RO41,1998,4837580
RO41,1999,4821888
RO41,2000,4807264
RO41,2001,4798666
RO41,2002,4696674
RO41,2003,4672036
RO41,2004,4650040
RO41,2005,4627806
RO41,2006,4603666
RO41,2007,4571466
RO41,2008,4541552
RO41,2009,4515504
RO41,2010,4492066
RO41,2011,4465628
RO41,2012,4134714
RO41,2013,4097404
RO41,2014,4066720
RO41,2015,4031532
RO41,2016,3986964
RO41,2017,3945958
RO41,2018,3899626
RO41,2019,3853720
RO41,2020,3820818
RO41,2021,3784156
RO41,2022,3739126
RO41,2023,3723360
RO42,1995,4178866
RO42,1996,4164376
RO42,1997,4151602
RO42,1998,4118812
RO42,1999,4103156
RO42,2000,4089140
RO42,2001,4075532
RO42,2002,3916070
RO42,2003,3903036
RO42,2004,3886050
RO42,2005,3870188
RO42,2006,3858316
RO42,2007,3853414
RO42,2008,3853400
RO42,2009,3848976
RO42,2010,3838868
RO42,2011,3827662
RO42,2012,3656174
RO42,2013,3649196
RO42,2014,3635790
RO42,2015,3623510
RO42,2016,3604424
RO42,2017,3584982
RO42,2018,3568592
RO42,2019,3554948
RO42,2020,3542960
RO42,2021,3517164
RO42,2022,3338958
RO42,2023,3342920
RS11,2017,3371594
RS11,2018,3376932
RS11,2019,3383838
RS11,2020,3392384
RS11,2021,3385536
RS11,2022,3369134
RS11,2023,3366066
RS12,2017,3752430
RS12,2018,3733630
RS12,2019,3713822
RS12,2020,3694548
RS12,2021,3668860
RS12,2022,3635068
RS12,2023,3477302
RS21,2017,3898972
RS21,2018,3865560
RS21,2019,3833710
RS21,2020,3800858
RS21,2021,3760934
RS21,2022,3709282
RS21,2023,3632898
RS22,2017,3057548
RS22,2018,3026766
RS22,2019,2996158
RS22,2020,2965620
RS22,2021,2927764
RS22,2022,2880726
RS22,2023,2806128
SE11,2000,3606754
SE11,2001,3646420
SE11,2002,3677764
SE11,2003,3700934
SE11,2004,3721744
SE11,2005,3745800
SE11,2006,3779890
SE11,2007,3836208
SE11,2008,3899032
SE11,2009,3962526
SE11,2010,4038364
SE11,2011,4108686
SE11,2012,4182946
SE11,2013,4254012
SE11,2014,4326084
SE11,2015,4396088
SE11,2016,4462878
SE11,2017,4538120
SE11,2018,4616286
SE11,2019,4688248
SE11,2020,4754162
SE11,2021,4783980
SE11,2022,4830278
SE11,2023,4880054
SE12,2000,2980696
SE12,2001,2984156
SE12,2002,2994608
SE12,2003,3006846
SE12,2004,3019682
SE12,2005,3029098
SE12,2006,3036154
SE12,2007,3049018
SE12,2008,3069058
SE12,2009,3091174
SE12,2010,3116584
SE12,2011,3138496
SE12,2012,3156194
SE12,2013,3179642
SE12,2014,3210694
SE12,2015,3243132
SE12,2016,3277650
SE12,2017,3328290
SE12,2018,3375620
SE12,2019,3417626
SE12,2020,3454796
SE12,2021,3475474
SE12,2022,3504580
SE12,2023,3527290
SE21,2000,1596688
SE21,2001,1594344
SE21,2002,1593030
SE21,2003,1593914
SE21,2004,1597056
SE21,2005,1599478
SE21,2006,1600108
SE21,2007,1604494
SE21,2008,1610706
SE21,2009,1615742
SE21,2010,1620132
SE21,2011,1623222
SE21,2012,1625896
SE21,2013,1631584
SE21,2014,1638852
SE21,2015,1652486
SE21,2016,1668552
SE21,2017,1695334
SE21,2018,1713774
SE21,2019,1729260
SE21,2020,1740400
SE21,2021,1746814
SE21,2022,1757160
SE21,2023,1764664
SE22,2000,2548822
SE22,2001,2559632
SE22,2002,2573176
SE22,2003,2589930
SE22,2004,2605172
SE22,2005,2622508
SE22,2006,2640320
SE22,2007,2671872
SE22,2008,2702514
SE22,2009,2734034
SE22,2010,2767306
SE22,2011,2793112
SE22,2012,2811824
SE22,2013,2830806
SE22,2014,2853652
SE22,2015,2886130
SE22,2016,2919760
SE22,2017,2966036
SE22,2018,3008120
SE22,2019,3043696
SE22,2020,3074866
SE22,2021,3096784
SE22,2022,3122724
SE22,2023,3146128
SE23,2000,3524492
SE23,2001,3539290
SE23,2002,3555020
SE23,2003,3573562
SE23,2004,3592628
SE23,2005,3611366
SE23,2006,3628646
SE23,2007,3654286
SE23,2008,3677382
SE23,2009,3703404
SE23,2010,3732566
SE23,2011,3759562
SE23,2012,3784656
SE23,2013,3809126
SE23,2014,3843848
SE23,2015,3885354
SE23,2016,3926932
SE23,2017,3984232
SE23,2018,4031214
SE23,2019,4078332
SE23,2020,4119458
SE23,2021,4142382
SE23,2022,4170204
SE23,2023,4202922
SE31,2000,1675784
SE31,2001,1665048
SE31,2002,1658228
SE31,2003,1654134
SE31,2004,1653898
SE31,2005,1652376
SE31,2006,1650074
SE31,2007,1649706
SE31,2008,1650000
SE31,2009,1650298
SE31,2010,1651862
SE31,2011,1653640
SE31,2012,1650862
SE31,2013,1652544
SE31,2014,1658268
SE31,2015,1667170
SE31,2016,1677494
SE31,2017,1696902
SE31,2018,1704402
SE31,2019,1710440
SE31,2020,1715524
SE31,2021,1716126
SE31,2022,1718700
SE31,2023,1719240
SE32,2000,760008
SE32,2001,752938
SE32,2002,747328
SE32,2003,744532
SE32,2004,743500
SE32,2005,743238
SE32,2006,741528
SE32,2007,741996
SE32,2008,740772
SE32,2009,740538
SE32,2010,739416
SE32,2011,738632
SE32,2012,736908
SE32,2013,736364
SE32,2014,737234
SE32,2015,739652
SE32,2016,742546
SE32,2017,748490
SE32,2018,751548
SE32,2019,751466
SE32,2020,752314
SE32,2021,751418
SE32,2022,752494
SE32,2023,751870
SE33,2000,1029608
SE33,2001,1023756
SE33,2002,1019102
SE33,2003,1017724
SE33,2004,1017660
SE33,2005,1018920
SE33,2006,1018784
SE33,2007,1018934
SE33,2008,1016390
SE33,2009,1014978
SE33,2010,1015134
SE33,2011,1015790
SE33,2012,1016424
SE33,2013,1017708
SE33,2014,1021096
SE33,2015,1024698
SE33,2016,1026222
SE33,2017,1032902
SE33,2018,1039520
SE33,2019,1041302
SE33,2020,1043658
SE33,2021,1045612
SE33,2022,1048512
SE33,2023,1050944
SI03,2003,2187736
SI03,2004,2186334
SI03,2005,2184832
SI03,2006,2187020
SI03,2007,2191014
SI03,2008,2179514
SI03,2009,2191672
SI03,2010,2199348
SI03,2011,2197012
SI03,2012,2198392
SI03,2013,2194396
SI03,2014,2189418
SI03,2015,2187090
SI03,2016,2184386
SI03,2017,2182318
SI03,2018,2179434
SI03,2019,2188870
SI03,2020,2200024
SI03,2021,2210092
SI03,2022,2207574
SI03,2023,2215770
SI04,2003,1802330
SI04,2004,1806532
SI04,2005,1810348
SI04,2006,1819696
SI04,2007,1829740
SI04,2008,1841024
SI04,2009,1873052
SI04,2010,1894604
SI04,2011,1903366
SI04,2012,1912600
SI04,2013,1923246
SI04,2014,1932752
SI04,2015,1938658
SI04,2016,1943990
SI04,2017,1949472
SI04,2018,1954326
SI04,2019,1972946
SI04,2020,1991698
SI04,2021,2007862
SI04,2022,2006786
SI04,2023,2018174
SK01,2000,1233964
SK01,2001,1197562
SK01,2002,1198084
SK01,2003,1193440
SK01,2004,1188226
SK01,2005,1185518
SK01,2006,1184602
SK01,2007,1184124
SK01,2008,1185648
SK01,2009,1189932
SK01,2010,1195998
SK01,2011,1199862
SK01,2012,1213074
SK01,2013,1225364
SK01,2014,1236760
SK01,2015,1250334
SK01,2016,1266576
SK01,2017,1283784
SK01,2018,1301676
SK01,2019,1319196
SK01,2020,1339184
SK01,2021,1354048
SK01,2022,1447428
SK01,2023,1456740
SK02,2000,3752832
SK02,2001,3742038
SK02,2002,3736294
SK02,2003,3725010
SK02,2004,3716422
SK02,2005,3710716
SK02,2006,3703316
SK02,2007,3695706
SK02,2008,3692566
SK02,2009,3691126
SK02,2010,3685526
SK02,2011,3677572
SK02,2012,3678518
SK02,2013,3676272
SK02,2014,3673328
SK02,2015,3669664
SK02,2016,3664318
SK02,2017,3661502
SK02,2018,3656856
SK02,2019,3652290
SK02,2020,3647584
SK02,2021,3638798
SK02,2022,3625084
SK02,2023,3613888
SK03,2000,2711028
SK03,2001,2709358
SK03,2002,2707554
SK03,2003,2706050
SK03,2004,2704558
SK03,2005,2704626
SK03,2006,2703302
SK03,2007,2701886
SK03,2008,2700526
SK03,2009,2699806
SK03,2010,2700572
SK03,2011,2698572
SK03,2012,2699458
SK03,2013,2697222
SK03,2014,2694466
SK03,2015,2691616
SK03,2016,2686916
SK03,2017,2684574
SK03,2018,2681622
SK03,2019,2678484
SK03,2020,2673570
SK03,2021,2668476
SK03,2022,2621022
SK03,2023,2611766
SK04,2000,3099490
SK04,2001,3108608
SK04,2002,3115970
SK04,2003,3125246
SK04,2004,3134544
SK04,2005,3144510
SK04,2006,3154636
SK04,2007,3164644
SK04,2008,3173388
SK04,2009,3183938
SK04,2010,3198724
SK04,2011,3208886
SK04,2012,3217594
SK04,2013,3222814
SK04,2014,3227344
SK04,2015,3231084
SK04,2016,3234694
SK04,2017,3240826
SK04,2018,3246086
SK04,2019,3250872
SK04,2020,3255408
SK04,2021,3258240
SK04,2022,3175890
SK04,2023,3175190
TR10,2001,22144098
TR10,2002,22575694
TR10,2003,22984874
TR10,2004,23392660
TR10,2005,23817154
TR10,2006,24254244
TR10,2007,24701538
TR10,2008,25147672
TR10,2009,25394328
TR10,2010,25830316
TR10,2011,26511370
TR10,2012,27248480
TR10,2013,27709480
TR10,2014,28320934
TR10,2015,28754036
TR10,2016,29314868
TR10,2017,29608232
TR10,2018,30058462
TR10,2019,30135448
TR10,2020,31038534
TR10,2021,30924904
TR10,2022,31681800
TR10,2023,31815902
TR21,2001,2600026
TR21,2002,2645864
TR21,2003,2688950
TR21,2004,2731758
TR21,2005,2776386
TR21,2006,2822378
TR21,2007,2869432
TR21,2008,2916228
TR21,2009,3004716
TR21,2010,3023904
TR21,2011,3042656
TR21,2012,3138776
TR21,2013,3186494
TR21,2014,3227232
TR21,2015,3301470
TR21,2016,3374840
TR21,2017,3452520
TR21,2018,3536736
TR21,2019,3604630
TR21,2020,3662302
TR21,2021,3701130
TR21,2022,3783756
TR21,2023,3853024
TR22,2001,3053350
TR22,2002,3075882
TR22,2003,3094424
TR22,2004,3111896
TR22,2005,3130596
TR22,2006,3150132
TR22,2007,3170050
TR22,2008,3188882
TR22,2009,3210134
TR22,2010,3235640
TR22,2011,3285440
TR22,2012,3281518
TR22,2013,3308844
TR22,2014,3330178
TR22,2015,3401694
TR22,2016,3400058
TR22,2017,3431938
TR22,2018,3470482
TR22,2019,3534474
TR22,2020,3541554
TR22,2021,3563666
TR22,2022,3615772
TR22,2023,3633946
TR31,2001,6860452
TR31,2002,6952720
TR31,2003,7037032
TR31,2004,7119928
TR31,2005,7206796
TR31,2006,7296556
TR31,2007,7388332
TR31,2008,7478706
TR31,2009,7591956
TR31,2010,7736616
TR31,2011,7897696
TR31,2012,7930464
TR31,2013,8010918
TR31,2014,8122148
TR31,2015,8226144
TR31,2016,8336830
TR31,2017,8447090
TR31,2018,8559354
TR31,2019,8641038
TR31,2020,8734502
TR31,2021,8789388
TR31,2022,8851578
TR31,2023,8924112
TR32,2001,4804508
TR32,2002,4869580
TR32,2003,4929090
TR32,2004,4987620
TR32,2005,5048946
TR32,2006,5112306
TR32,2007,5177090
TR32,2008,5240904
TR32,2009,5349520
TR32,2010,5415796
TR32,2011,5478376
TR32,2012,5559530
TR32,2013,5616486
TR32,2014,5702172
TR32,2015,5830376
TR32,2016,5911650
TR32,2017,5995440
TR32,2018,6076650
TR32,2019,6186030
TR32,2020,6262644
TR32,2021,6321544
TR32,2022,6412456
TR32,2023,6505516
TR33,2001,5831048
TR33,2002,5846094
TR33,2003,5852840
TR33,2004,5856878
TR33,2005,5862446
TR33,2006,5868930
TR33,2007,5875376
TR33,2008,5879034
TR33,2009,5828220
TR33,2010,5881894
TR33,2011,6011116
TR33,2012,5885390
TR33,2013,5931600
TR33,2014,5970306
TR33,2015,5990578
TR33,2016,6027784
TR33,2017,6087692
TR33,2018,6131922
TR33,2019,6201332
TR33,2020,6239720
TR33,2021,6267298
TR33,2022,6305256
TR33,2023,6343978
TR41,2001,6003278
TR41,2002,6109594
TR41,2003,6209576
TR41,2004,6308922
TR41,2005,6412486
TR41,2006,6519206
TR41,2007,6628396
TR41,2008,6737004
TR41,2009,6885742
TR41,2010,7016266
TR41,2011,7190920
TR41,2012,7274444
TR41,2013,7364074
TR41,2014,7499164
TR41,2015,7619568
TR41,2016,7763248
TR41,2017,7929070
TR41,2018,8038232
TR41,2019,8178312
TR41,2020,8326044
TR41,2021,8418756
TR41,2022,8549042
TR41,2023,8660020
TR42,2001,5328078
TR42,2002,5438098
TR42,2003,5542876
TR42,2004,5647468
TR42,2005,5756260
TR42,2006,5868232
TR42,2007,5982828
TR42,2008,6097302
TR42,2009,6273110
TR42,2010,6386420
TR42,2011,6492294
TR42,2012,6630926
TR42,2013,6752660
TR42,2014,6897404
TR42,2015,7044706
TR42,2016,7235456
TR42,2017,7439304
TR42,2018,7610962
TR42,2019,7757958
TR42,2020,7923906
TR42,2021,8052876
TR42,2022,8212616
TR42,2023,8362880
TR51,2001,7761730
TR51,2002,7928804
TR51,2003,8088402
TR51,2004,8247888
TR51,2005,8413690
TR51,2006,8584292
TR51,2007,8758906
TR51,2008,8933512
TR51,2009,9097878
TR51,2010,9301604
TR51,2011,9543432
TR51,2012,9781786
TR51,2013,9931084
TR51,2014,10090166
TR51,2015,10300144
TR51,2016,10541150
TR51,2017,10693036
TR51,2018,10890052
TR51,2019,11007970
TR51,2020,11278152
TR51,2021,11326644
TR51,2022,11494650
TR51,2023,11564570
TR52,2001,4135732
TR52,2002,4173014
TR52,2003,4205056
TR52,2004,4235810
TR52,2005,4268422
TR52,2006,4302332
TR52,2007,4336950
TR52,2008,4370262
TR52,2009,4400026
TR52,2010,4449094
TR52,2011,4492956
TR52,2012,4545120
TR52,2013,4575410
TR52,2014,4634328
TR52,2015,4698340
TR52,2016,4745480
TR52,2017,4813826
TR52,2018,4853642
TR52,2019,4915044
TR52,2020,4971306
TR52,2021,5009878
TR52,2022,5071710
TR52,2023,5114370
TR61,2001,4206998
TR61,2002,4307976
TR61,2003,4405154
TR61,2004,4502524
TR61,2005,4603616
TR61,2006,4707560
TR61,2007,4813974
TR61,2008,4920642
TR61,2009,5028350
TR61,2010,5184150
TR61,2011,5370998
TR61,2012,5410508
TR61,2013,5527082
TR61,2014,5666612
TR61,2015,5796480
TR61,2016,5937122
TR61,2017,6034560
TR61,2018,6126010
TR61,2019,6275388
TR61,2020,6454820
TR61,2021,6511408
TR61,2022,6678452
TR61,2023,6814256
TR62,2001,6729834
TR62,2002,6802900
TR62,2003,6867744
TR62,2004,6930784
TR62,2005,6997212
TR62,2006,7066052
TR62,2007,7136384
TR62,2008,7205176
TR62,2009,7258454
TR62,2010,7406228
TR62,2011,7466248
TR62,2012,7553488
TR62,2013,7616966
TR62,2014,7710068
TR62,2015,7785700
TR62,2016,7856776
TR62,2017,7951044
TR62,2018,8020812
TR62,2019,8069186
TR62,2020,8156730
TR62,2021,8254950
TR62,2022,8309036
TR62,2023,8381076
TR63,2001,5233988
TR63,2002,5301942
TR63,2003,5363772
TR63,2004,5424462
TR63,2005,5488110
TR63,2006,5553902
TR63,2007,5621170
TR63,2008,5687036
TR63,2009,5814578
TR63,2010,5915426
TR63,2011,6009216
TR63,2012,6027580
TR63,2013,6077966
TR63,2014,6155506
TR63,2015,6231362
TR63,2016,6285980
TR63,2017,6379948
TR63,2018,6461146
TR63,2019,6578244
TR63,2020,6643510
TR63,2021,6752078
TR63,2022,6790044
TR63,2023,6845768
TR71,2001,2921984
TR71,2002,2931710
TR71,2003,2937328
TR71,2004,2941640
TR71,2005,2946788
TR71,2006,2952444
TR71,2007,2958140
TR71,2008,2962496
TR71,2009,2985608
TR71,2010,3009578
TR71,2011,2992592
TR71,2012,2991260
TR71,2013,3002622
TR71,2014,3020160
TR71,2015,3016398
TR71,2016,3030456
TR71,2017,3093990
TR71,2018,3121548
TR71,2019,3207376
TR71,2020,3216386
TR71,2021,3223578
TR71,2022,3239418
TR71,2023,3260100
TR72,2001,4466346
TR72,2002,4489436
TR72,2003,4506446
TR72,2004,4521656
TR72,2005,4538378
TR72,2006,4556078
TR72,2007,4574068
TR72,2008,4591358
TR72,2009,4599408
TR72,2010,4653168
TR72,2011,4705942
TR72,2012,4696202
TR72,2013,4703428
TR72,2014,4726780
TR72,2015,4756104
TR72,2016,4758226
TR72,2017,4802490
TR72,2018,4833346
TR72,2019,4922538
TR72,2020,4935130
TR72,2021,4952878
TR72,2022,4977956
TR72,2023,4989778
TR81,2001,2029460
TR81,2002,2032948
TR81,2003,2033502
TR81,2004,2033068
TR81,2005,2033124
TR81,2006,2033450
TR81,2007,2033714
TR81,2008,2032968
TR81,2009,2041534
TR81,2010,2053650
TR81,2011,2070142
TR81,2012,2038850
TR81,2013,2040216
TR81,2014,2041914
TR81,2015,2039068
TR81,2016,2047186
TR81,2017,2064520
TR81,2018,2069844
TR81,2019,2093422
TR81,2020,2085520
TR81,2021,2067594
TR81,2022,2081364
TR81,2023,2087838
TR82,2001,1439098
TR82,2002,1444770
TR82,2003,1448442
TR82,2004,1451496
TR82,2005,1454978
TR82,2006,1458740
TR82,2007,1462542
TR82,2008,1465580
TR82,2009,1474616
TR82,2010,1491952
TR82,2011,1486058
TR82,2012,1479994
TR82,2013,1491050
TR82,2014,1527140
TR82,2015,1513966
TR82,2016,1515422
TR82,2017,1532606
TR82,2018,1531748
TR82,2019,1638936
TR82,2020,1586874
TR82,2021,1570530
TR82,2022,1581030
TR82,2023,1589360
TR83,2001,5497042
TR83,2002,5499966
TR83,2003,5494788
TR83,2004,5486790
TR83,2005,5479914
TR83,2006,5473618
TR83,2007,5466976
TR83,2008,5456366
TR83,2009,5439908
TR83,2010,5478974
TR83,2011,5481372
TR83,2012,5435370
TR83,2013,5435940
TR83,2014,5429150
TR83,2015,5434084
TR83,2016,5442442
TR83,2017,5505606
TR83,2018,5546772
TR83,2019,5644706
TR83,2020,5659906
TR83,2021,5639120
TR83,2022,5670908
TR83,2023,5654678
TR90,2001,4854366
TR90,2002,4877910
TR90,2003,4894806
TR90,2004,4909710
TR90,2005,4926210
TR90,2006,4943744
TR90,2007,4961542
TR90,2008,4977304
TR90,2009,5014774
TR90,2010,5053238
TR90,2011,5032334
TR90,2012,5026042
TR90,2013,5090548
TR90,2014,5107294
TR90,2015,5133680
TR90,2016,5145700
TR90,2017,5291168
TR90,2018,5266834
TR90,2019,5438226
TR90,2020,5380360
TR90,2021,5355168
TR90,2022,5386068
TR90,2023,5380076
TRA1,2001,2163334
TRA1,2002,2164808
TRA1,2003,2163104
TRA1,2004,2160290
TRA1,2005,2157930
TRA1,2006,2155812
TRA1,2007,2153560
TRA1,2008,2150176
TRA1,2009,2122574
TRA1,2010,2124410
TRA1,2011,2136892
TRA1,2012,2145696
TRA1,2013,2143756
TRA1,2014,2124690
TRA1,2015,2135120
TRA1,2016,2127578
TRA1,2017,2156414
TRA1,2018,2144808
TRA1,2019,2172312
TRA1,2020,2163304
TRA1,2021,2149240
TRA1,2022,2158572
TRA1,2023,2146436
TRA2,2001,2241366
TRA2,2002,2249208
TRA2,2003,2253910
TRA2,2004,2257624
TRA2,2005,2261988
TRA2,2006,2266748
TRA2,2007,2271556
TRA2,2008,2275342
TRA2,2009,2281150
TRA2,2010,2271712
TRA2,2011,2267320
TRA2,2012,2315092
TRA2,2013,2308554
TRA2,2014,2290514
TRA2,2015,2277532
TRA2,2016,2263140
TRA2,2017,2246322
TRA2,2018,2231620
TRA2,2019,2249796
TRA2,2020,2236740
TRA2,2021,2235666
TRA2,2022,2207624
TRA2,2023,2163060
TRB1,2001,3026302
TRB1,2002,3053558
TRB1,2003,3076982
TRB1,2004,3099460
TRB1,2005,3123298
TRB1,2006,3148086
TRB1,2007,3173388
TRB1,2008,3197794
TRB1,2009,3247782
TRB1,2010,3252714
TRB1,2011,3250316
TRB1,2012,3327622
TRB1,2013,3347704
TRB1,2014,3363438
TRB1,2015,3381686
TRB1,2016,3400936
TRB1,2017,3423694
TRB1,2018,3452398
TRB1,2019,3524154
TRB1,2020,3511470
TRB1,2021,3518654
TRB1,2022,3527074
TRB1,2023,3541998
TRB2,2001,3634630
TRB2,2002,3677796
TRB2,2003,3716600
TRB2,2004,3754522
TRB2,2005,3794380
TRB2,2006,3835634
TRB2,2007,3877792
TRB2,2008,3919070
TRB2,2009,3988330
TRB2,2010,4024088
TRB2,2011,4044746
TRB2,2012,4092054
TRB2,2013,4164940
TRB2,2014,4185726
TRB2,2015,4222136
TRB2,2016,4248698
TRB2,2017,4231458
TRB2,2018,4257340
TRB2,2019,4335284
TRB2,2020,4349344
TRB2,2021,4383934
TRB2,2022,4353476
TRB2,2023,4314544
TRC1,2001,3916368
TRC1,2002,4002642
TRC1,2003,4085194
TRC1,2004,4167734
TRC1,2005,4253518
TRC1,2006,4341770
TRC1,2007,4432104
TRC1,2008,4522484
TRC1,2009,4636562
TRC1,2010,4728498
TRC1,2011,4829666
TRC1,2012,4943958
TRC1,2013,5038278
TRC1,2014,5140416
TRC1,2015,5232164
TRC1,2016,5330530
TRC1,2017,5431106
TRC1,2018,5513820
TRC1,2019,5591234
TRC1,2020,5676638
TRC1,2021,5752816
TRC1,2022,5816812
TRC1,2023,5874278
TRC2,2001,5095692
TRC2,2002,5219000
TRC2,2003,5337734
TRC2,2004,5456716
TRC2,2005,5580242
TRC2,2006,5707250
TRC2,2007,5837272
TRC2,2008,5967626
TRC2,2009,6134104
TRC2,2010,6257496
TRC2,2011,6384658
TRC2,2012,6574394
TRC2,2013,6708484
TRC2,2014,6818834
TRC2,2015,6961430
TRC2,2016,7093032
TRC2,2017,7227492
TRC2,2018,7371308
TRC2,2019,7536410
TRC2,2020,7659934
TRC2,2021,7797374
TRC2,2022,7868786
TRC2,2023,7949980
TRC3,2001,3479896
TRC3,2002,3534406
TRC3,2003,3585068
TRC3,2004,3635200
TRC3,2005,3687566
TRC3,2006,3741588
TRC3,2007,3796846
TRC3,2008,3851588
TRC3,2009,3930838
TRC3,2010,3939792
TRC3,2011,3971220
TRC3,2012,4113994
TRC3,2013,4170184
TRC3,2014,4233454
TRC3,2015,4307842
TRC3,2016,4347518
TRC3,2017,4359176
TRC3,2018,4445202
TRC3,2019,4568316
TRC3,2020,4614664
TRC3,2021,4687652
TRC3,2022,4735290
TRC3,2023,4787562
UKC1,1995,2313292
UKC1,1996,2309120
UKC1,1997,2304360
UKC1,1998,2300540
UKC1,1999,2297089
UKC1,2000,2294355
UKC1,2001,2292908
UKC1,2002,2291382
UKC1,2003,2291770
UKC1,2004,2293766
UKC1,2005,2298444
UKC1,2006,2305566
UKC1,2007,2314200
UKC1,2008,2323652
UKC1,2009,2330356
UKC1,2010,2337562
UKC1,2011,2347292
UKC1,2012,2354242
UKC1,2013,2359926
UKC1,2014,2366350
UKC1,2015,2372246
UKC1,2016,2380354
UKC1,2017,2388874
UKC1,2018,2395984
UKC1,2019,2403086
UKC2,1995,2858084
UKC2,1996,2850044
UKC2,1997,2840156
UKC2,1998,2828410
UKC2,1999,2814108
UKC2,2000,2799380
UKC2,2001,2790602
UKC2,2002,2789252
UKC2,2003,2789238
UKC2,2004,2787118
UKC2,2005,2789048
UKC2,2006,2794034
UKC2,2007,2800284
UKC2,2008,2807636
UKC2,2009,2814340
UKC2,2010,2824630
UKC2,2011,2835960
UKC2,2012,2844630
UKC2,2013,2853280
UKC2,2014,2863214
UKC2,2015,2871286
UKC2,2016,2880954
UKC2,2017,2892498
UKC2,2018,2900446
UKC2,2019,2910874
UKD1,1995,973793
UKD1,1996,973536
UKD1,1997,974916
UKD1,1998,977204
UKD1,1999,977177
UKD1,2000,975748
UKD1,2001,975397
UKD1,2002,976428
UKD1,2003,979926
UKD1,2004,986172
UKD1,2005,991898
UKD1,2006,995780
UKD1,2007,999556
UKD1,2008,1001638
UKD1,2009,1001646
UKD1,2010,1000916
UKD1,2011,999904
UKD1,2012,999048
UKD1,2013,997720
UKD1,2014,996926
UKD1,2015,997090
UKD1,2016,997490
UKD1,2017,997282
UKD1,2018,996432
UKD1,2019,996166
UKD3,1995,5085840
UKD3,1996,5071539
UKD3,1997,5053278
UKD3,1998,5043837
UKD3,1999,5037404
UKD3,2000,5031827
UKD3,2001,5032435
UKD3,2002,5039704
UKD3,2003,5062152
UKD3,2004,5088720
UKD3,2005,5114134
UKD3,2006,5146660
UKD3,2007,5181208
UKD3,2008,5218958
UKD3,2009,5260200
UKD3,2010,5302022
UKD3,2011,5347582
UKD3,2012,5386716
UKD3,2013,5414890
UKD3,2014,5443638
UKD3,2015,5483948
UKD3,2016,5534696
UKD3,2017,5579470
UKD3,2018,5616160
UKD3,2019,5644006
UKD4,1995,2828608
UKD4,1996,2826869
UKD4,1997,2823848
UKD4,1998,2824360
UKD4,1999,2823546
UKD4,2000,2824999
UKD4,2001,2831406
UKD4,2002,2837372
UKD4,2003,2847746
UKD4,2004,2861754
UKD4,2005,2874196
UKD4,2006,2886146
UKD4,2007,2895452
UKD4,2008,2900668
UKD4,2009,2904112
UKD4,2010,2910240
UKD4,2011,2918636
UKD4,2012,2926548
UKD4,2013,2933184
UKD4,2014,2938742
UKD4,2015,2947636
UKD4,2016,2960592
UKD4,2017,2974204
UKD4,2018,2980868
UKD4,2019,2990636
UKD6,2002,1732980
UKD6,2003,1739432
UKD6,2004,1746514
UKD6,2005,1754572
UKD6,2006,1764908
UKD6,2007,1775888
UKD6,2008,1785546
UKD6,2009,1791832
UKD6,2010,1797026
UKD6,2011,1802750
UKD6,2012,1809354
UKD6,2013,1815592
UKD6,2014,1822736
UKD6,2015,1830942
UKD6,2016,1839422
UKD6,2017,1848522
UKD6,2018,1855598
UKD6,2019,1862694
UKD7,2002,2971638
UKD7,2003,2970454
UKD7,2004,2972132
UKD7,2005,2975784
UKD7,2006,2978308
UKD7,2007,2979006
UKD7,2008,2981272
UKD7,2009,2987126
UKD7,2010,2996084
UKD7,2011,3007134
UKD7,2012,3018736
UKD7,2013,3026532
UKD7,2014,3034342
UKD7,2015,3048346
UKD7,2016,3066752
UKD7,2017,3082946
UKD7,2018,3095214
UKD7,2019,3106648
UKE1,1995,1765832
UKE1,1996,1763053
UKE1,1997,1758429
UKE1,1998,1754862
UKE1,1999,1751629
UKE1,2000,1748866
UKE1,2001,1749582
UKE1,2002,1755968
UKE1,2003,1767298
UKE1,2004,1781880
UKE1,2005,1795630
UKE1,2006,1804572
UKE1,2007,1811800
UKE1,2008,1820390
UKE1,2009,1825446
UKE1,2010,1828288
UKE1,2011,1833224
UKE1,2012,1839128
UKE1,2013,1843020
UKE1,2014,1845856
UKE1,2015,1849116
UKE1,2016,1853636
UKE1,2017,1858378
UKE1,2018,1862130
UKE1,2019,1865290
UKE2,1995,1445269
UKE2,1996,1453016
UKE2,1997,1458593
UKE2,1998,1464804
UKE2,1999,1473541
UKE2,2000,1483873
UKE2,2001,1496102
UKE2,2002,1506684
UKE2,2003,1515392
UKE2,2004,1526650
UKE2,2005,1538822
UKE2,2006,1548512
UKE2,2007,1557282
UKE2,2008,1566770
UKE2,2009,1574528
UKE2,2010,1582884
UKE2,2011,1593076
UKE2,2012,1602078
UKE2,2013,1609850
UKE2,2014,1615116
UKE2,2015,1620096
UKE2,2016,1628132
UKE2,2017,1636282
UKE2,2018,1641748
UKE2,2019,1648108
UKE3,1995,2564033
UKE3,1996,2558828
UKE3,1997,2554830
UKE3,1998,2549802
UKE3,1999,2543528
UKE3,2000,2536261
UKE3,2001,2532812
UKE3,2002,2537864
UKE3,2003,2547936
UKE3,2004,2560048
UKE3,2005,2576726
