nuts2_id,year,sex,pop
AT31,2019,F,746696
AT31,2020,F,750465
AT31,2021,F,752853
AT31,2022,F,756361
AT31,2023,F,764882
AT32,2000,F,265202
AT32,2001,F,266112
AT32,2002,F,267009
AT32,2003,F,266885
AT32,2004,F,267987
AT32,2005,F,269175
AT32,2006,F,270421
AT32,2007,F,270939
AT32,2008,F,270837
AT32,2009,F,271165
AT32,2010,F,271178
AT32,2011,F,271855
AT32,2012,F,272648
AT32,2013,F,273680
AT32,2014,F,274675
AT32,2015,F,276378
AT32,2016,F,278648
AT32,2017,F,280536
AT32,2018,F,282253
AT32,2019,F,283641
AT32,2020,F,285243
AT32,2021,F,286359
AT32,2022,F,287209
AT32,2023,F,290156
AT33,2000,F,342457
AT33,2001,F,344480
AT33,2002,F,346313
AT33,2003,F,347836
AT33,2004,F,349992
AT33,2005,F,352528
AT33,2006,F,355223
AT33,2007,F,356517
AT33,2008,F,357689
AT33,2009,F,358975
AT33,2010,F,360160
AT33,2011,F,361611
AT33,2012,F,363430
AT33,2013,F,365217
AT33,2014,F,368128
AT33,2015,F,370936
AT33,2016,F,375090
AT33,2017,F,378448
AT33,2018,F,380734
AT33,2019,F,382570
AT33,2020,F,384035
AT33,2021,F,385077
AT33,2022,F,386627
AT33,2023,F,390667
AT34,2000,F,176597
AT34,2001,F,177401
AT34,2002,F,178569
AT34,2003,F,179616
AT34,2004,F,180931
AT34,2005,F,182485
AT34,2006,F,183761
AT34,2007,F,184493
AT34,2008,F,185433
AT34,2009,F,186307
AT34,2010,F,186974
AT34,2011,F,187450
AT34,2012,F,188427
AT34,2013,F,189079
AT34,2014,F,190343
AT34,2015,F,191814
AT34,2016,F,193822
AT34,2017,F,195921
AT34,2018,F,197436
AT34,2019,F,198542
AT34,2020,F,200011
AT34,2021,F,200882
AT34,2022,F,201792
AT34,2023,F,204205
BE10,2000,F,501466
BE10,2001,F,503340
BE10,2002,F,509661
BE10,2003,F,515349
BE10,2004,F,519565
BE10,2005,F,523163
BE10,2006,F,529120
BE10,2007,F,534427
BE10,2008,F,542528
BE10,2009,F,552282
BE10,2010,F,562751
BE10,2011,F,582295
BE10,2012,F,589404
BE10,2013,F,596155
BE10,2014,F,600073
BE10,2015,F,605416
BE10,2016,F,611496
BE10,2017,F,611616
BE10,2018,F,614177
BE10,2019,F,618282
BE10,2020,F,621873
BE10,2021,F,622670
BE10,2022,F,623860
BE10,2023,F,635466
BE21,2000,F,833633
BE21,2001,F,834545
BE21,2002,F,837659
BE21,2003,F,841555
BE21,2004,F,845264
BE21,2005,F,849242
BE21,2006,F,854683
BE21,2007,F,860552
BE21,2008,F,867651
BE21,2009,F,874832
BE21,2010,F,881873
BE21,2011,F,894659
BE21,2012,F,901723
BE21,2013,F,907233
BE21,2014,F,911543
BE21,2015,F,916658
BE21,2016,F,921759
BE21,2017,F,926733
BE21,2018,F,931849
BE21,2019,F,936955
BE21,2020,F,942890
BE21,2021,F,945588
BE21,2022,F,950860
BE21,2023,F,964217
BE22,2000,F,395599
BE22,2001,F,397574
BE22,2002,F,399468
BE22,2003,F,401656
BE22,2004,F,403433
BE22,2005,F,405566
BE22,2006,F,408134
BE22,2007,F,411130
BE22,2008,F,414428
BE22,2009,F,417746
BE22,2010,F,420639
BE22,2011,F,424405
BE22,2012,F,426757
BE22,2013,F,428628
BE22,2014,F,430222
BE22,2015,F,432143
BE22,2016,F,434332
BE22,2017,F,435961
BE22,2018,F,437528
BE22,2019,F,439303
BE22,2020,F,441541
BE22,2021,F,442777
BE22,2022,F,445734
BE22,2023,F,450472
BE23,2000,F,691903
BE23,2001,F,692963
BE23,2002,F,694568
BE23,2003,F,696187
BE23,2004,F,697924
BE23,2005,F,701033
BE23,2006,F,705654
BE23,2007,F,710088
BE23,2008,F,714964
BE23,2009,F,720858
BE23,2010,F,726956
BE23,2011,F,734817
BE23,2012,F,739346
BE23,2013,F,742282
BE23,2014,F,746241
BE23,2015,F,749908
BE23,2016,F,754237
BE23,2017,F,758643
BE23,2018,F,762422
BE23,2019,F,767064
BE23,2020,F,772032
BE23,2021,F,775359
BE23,2022,F,781038
BE23,2023,F,789908
BE24,2000,F,517267
BE24,2001,F,519462
BE24,2002,F,521745
BE24,2003,F,524422
BE24,2004,F,526559
BE24,2005,F,529579
BE24,2006,F,532982
BE24,2007,F,537079
BE24,2008,F,540913
BE24,2009,F,545264
BE24,2010,F,549209
BE24,2011,F,554984
BE24,2012,F,558953
BE24,2013,F,562428
BE24,2014,F,565326
BE24,2015,F,568478
BE24,2016,F,572406
BE24,2017,F,576386
BE24,2018,F,580092
BE24,2019,F,584287
BE24,2020,F,588828
BE24,2021,F,592105
BE24,2022,F,597512
BE24,2023,F,604909
BE25,2000,F,572339
BE25,2001,F,573068
BE25,2002,F,574275
BE25,2003,F,575175
BE25,2004,F,576204
BE25,2005,F,577916
BE25,2006,F,579651
BE25,2007,F,581528
BE25,2008,F,583688
BE25,2009,F,586008
BE25,2010,F,587972
BE25,2011,F,591597
BE25,2012,F,593568
BE25,2013,F,594537
BE25,2014,F,595368
BE25,2015,F,596843
BE25,2016,F,597928
BE25,2017,F,599630
BE25,2018,F,601427
BE25,2019,F,603490
BE25,2020,F,605999
BE25,2021,F,607052
BE25,2022,F,609847
BE25,2023,F,615513
BE31,2000,F,179552
BE31,2001,F,180698
BE31,2002,F,182428
BE31,2003,F,183983
BE31,2004,F,185470
BE31,2005,F,187044
BE31,2006,F,188573
BE31,2007,F,190692
BE31,2008,F,192363
BE31,2009,F,193468
BE31,2010,F,195407
BE31,2011,F,197443
BE31,2012,F,199137
BE31,2013,F,200447
BE31,2014,F,201753
BE31,2015,F,203060
BE31,2016,F,204723
BE31,2017,F,205762
BE31,2018,F,206773
BE31,2019,F,208006
BE31,2020,F,209323
BE31,2021,F,210026
BE31,2022,F,211217
BE31,2023,F,213096
BE32,2000,F,662768
BE32,2001,F,663046
BE32,2002,F,663559
BE32,2003,F,663683
BE32,2004,F,664333
BE32,2005,F,665830
BE32,2006,F,667809
BE32,2007,F,670071
BE32,2008,F,672749
BE32,2009,F,674786
BE32,2010,F,677118
BE32,2011,F,681303
BE32,2012,F,684171
BE32,2013,F,686736
BE32,2014,F,687666
BE32,2015,F,688617
BE32,2016,F,689295
BE32,2017,F,689584
BE32,2018,F,689898
BE32,2019,F,690579
BE32,2020,F,692106
BE32,2021,F,691339
BE32,2022,F,693521
BE32,2023,F,696415
BE33,2000,F,525171
BE33,2001,F,525457
BE33,2002,F,527215
BE33,2003,F,527940
BE33,2004,F,529527
BE33,2005,F,531768
BE33,2006,F,535015
BE33,2007,F,538448
BE33,2008,F,541374
BE33,2009,F,544127
BE33,2010,F,547958
BE33,2011,F,554469
BE33,2012,F,557153
BE33,2013,F,559300
BE33,2014,F,560363
BE33,2015,F,561531
BE33,2016,F,563284
BE33,2017,F,564187
BE33,2018,F,565367
BE33,2019,F,566224
BE33,2020,F,567742
BE33,2021,F,567195
BE33,2022,F,568108
BE33,2023,F,571040
BE34,2000,F,125193
BE34,2001,F,126122
BE34,2002,F,126902
BE34,2003,F,127746
BE34,2004,F,128541
BE34,2005,F,129422
BE34,2006,F,130735
BE34,2007,F,132113
BE34,2008,F,133416
BE34,2009,F,134852
BE34,2010,F,135844
BE34,2011,F,137637
BE34,2012,F,138716
BE34,2013,F,139738
BE34,2014,F,140124
BE34,2015,F,140989
BE34,2016,F,141679
BE34,2017,F,142444
BE34,2018,F,142874
BE34,2019,F,143541
BE34,2020,F,144898
BE34,2021,F,145872
BE34,2022,F,146908
BE34,2023,F,148513
BE35,2000,F,228180
BE35,2001,F,229120
BE35,2002,F,229957
BE35,2003,F,231263
BE35,2004,F,232425
BE35,2005,F,233964
BE35,2006,F,235205
BE35,2007,F,236998
BE35,2008,F,238483
BE35,2009,F,240206
BE35,2010,F,241957
BE35,2011,F,245311
BE35,2012,F,246673
BE35,2013,F,247634
BE35,2014,F,248369
BE35,2015,F,249563
BE35,2016,F,250714
BE35,2017,F,251509
BE35,2018,F,251964
BE35,2019,F,252962
BE35,2020,F,253983
BE35,2021,F,254310
BE35,2022,F,255373
BE35,2023,F,257100
BG31,1995,F,580989
BG31,2000,F,551646
BG31,2001,F,544991
BG31,2002,F,517775
BG31,2003,F,506473
BG31,2004,F,496040
BG31,2005,F,486042
BG31,2006,F,476008
BG31,2007,F,466516
BG31,2008,F,457351
BG31,2009,F,448785
BG31,2010,F,440350
BG31,2011,F,431353
BG31,2012,F,425797
BG31,2013,F,415995
BG31,2014,F,408660
BG31,2015,F,400875
BG31,2016,F,393070
BG31,2017,F,385393
BG31,2018,F,377481
BG31,2019,F,369820
BG31,2020,F,362081
BG31,2021,F,358558
BG31,2022,F,352033
BG31,2023,F,347191
BG32,1995,F,556842
BG32,2000,F,537552
BG32,2001,F,534160
BG32,2002,F,503321
BG32,2003,F,495359
BG32,2004,F,487862
BG32,2005,F,480722
BG32,2006,F,473447
BG32,2007,F,466435
BG32,2008,F,459865
BG32,2009,F,453587
BG32,2010,F,448063
BG32,2011,F,442282
BG32,2012,F,437922
BG32,2013,F,426713
BG32,2014,F,419129
BG32,2015,F,411201
BG32,2016,F,403223
BG32,2017,F,395549
BG32,2018,F,387392
BG32,2019,F,379243
BG32,2020,F,370939
BG32,2021,F,366998
BG32,2022,F,361935
BG32,2023,F,358050
BG33,1995,F,536442
BG33,2000,F,523148
BG33,2001,F,519289
BG33,2002,F,517051
BG33,2003,F,513861
BG33,2004,F,510932
BG33,2005,F,508350
BG33,2006,F,505782
BG33,2007,F,503200
BG33,2008,F,500604
BG33,2009,F,497872
BG33,2010,F,495644
BG33,2011,F,492578
BG33,2012,F,490678
BG33,2013,F,479673
BG33,2014,F,473448
BG33,2015,F,466878
BG33,2016,F,459960
BG33,2017,F,453274
BG33,2018,F,446281
BG33,2019,F,438886
BG33,2020,F,431583
BG33,2021,F,430442
BG33,2022,F,428078
BG33,2023,F,427103
BG34,1995,F,630873
BG34,2000,F,616729
BG34,2001,F,614517
BG34,2002,F,590457
BG34,2003,F,585123
BG34,2004,F,580091
BG34,2005,F,575678
BG34,2006,F,571083
BG34,2007,F,566804
BG34,2008,F,562441
BG34,2009,F,558530
BG34,2010,F,554944
BG34,2011,F,550689
BG34,2012,F,548113
BG34,2013,F,540618
BG34,2014,F,535024
BG34,2015,F,529175
BG34,2016,F,523035
BG34,2017,F,517293
BG34,2018,F,511037
BG34,2019,F,504582
BG34,2020,F,498157
BG34,2021,F,496516
BG34,2022,F,493929
BG34,2023,F,491736
BG41,1995,F,1112342
BG41,2000,F,1108293
BG41,2001,F,1108845
BG41,2002,F,1092408
BG41,2003,F,1095865
BG41,2004,F,1098613
BG41,2005,F,1100576
BG41,2006,F,1101794
BG41,2007,F,1102559
BG41,2008,F,1102921
BG41,2009,F,1103822
BG41,2010,F,1104998
BG41,2011,F,1105057
BG41,2012,F,1103761
BG41,2013,F,1095974
BG41,2014,F,1091301
BG41,2015,F,1086557
BG41,2016,F,1081309
BG41,2017,F,1076198
BG41,2018,F,1071128
BG41,2019,F,1065542
BG41,2020,F,1060085
BG41,2021,F,1055448
BG41,2022,F,1050859
BG41,2023,F,1049005
BG42,1995,F,879964
BG42,2000,F,862347
BG42,2001,F,860243
BG42,2002,F,814664
BG42,2003,F,806611
BG42,2004,F,799481
BG42,2005,F,793085
BG42,2006,F,786643
BG42,2007,F,780580
BG42,2008,F,774453
BG42,2009,F,768668
BG42,2010,F,763809
BG42,2011,F,758546
BG42,2012,F,754186
BG42,2013,F,742972
BG42,2014,F,735262
BG42,2015,F,727197
BG42,2016,F,718401
BG42,2017,F,709842
BG42,2018,F,700865
BG42,2019,F,692178
BG42,2020,F,683016
BG42,2021,F,681845
BG42,2022,F,677469
BG42,2023,F,675122
CH01,1995,F,653569
CH01,1996,F,658364
CH01,1997,F,659348
CH01,1998,F,661808
CH01,1999,F,665186
CH01,2000,F,670334
CH01,2001,F,675825
CH01,2002,F,681371
CH01,2003,F,688137
CH01,2004,F,696211
CH01,2005,F,703193
CH01,2006,F,709907
CH01,2007,F,716474
CH01,2008,F,725000
CH01,2009,F,738710
CH01,2010,F,750571
CH01,2011,F,760557
CH01,2012,F,770220
CH01,2013,F,777190
CH01,2014,F,790113
CH01,2015,F,802402
CH01,2016,F,813912
CH01,2017,F,822949
CH01,2018,F,831061
CH01,2019,F,837772
CH01,2020,F,844124
CH01,2021,F,851116
CH01,2022,F,858921
CH01,2023,F,866776
CH02,1995,F,835966
CH02,1996,F,839296
CH02,1997,F,841242
CH02,1998,F,841629
CH02,1999,F,844998
CH02,2000,F,846196
CH02,2001,F,848867
CH02,2002,F,854081
CH02,2003,F,857734
CH02,2004,F,860809
CH02,2005,F,865037
CH02,2006,F,867770
CH02,2007,F,871048
CH02,2008,F,876146
CH02,2009,F,882649
CH02,2010,F,888286
CH02,2011,F,894731
CH02,2012,F,901907
CH02,2013,F,910394
CH02,2014,F,919161
CH02,2015,F,927338
CH02,2016,F,934839
CH02,2017,F,941664
CH02,2018,F,946231
CH02,2019,F,950371
CH02,2020,F,954707
CH02,2021,F,959124
CH02,2022,F,964861
CH02,2023,F,969981
CH03,1995,F,495088
CH03,1996,F,498149
CH03,1997,F,500051
CH03,1998,F,501013
CH03,1999,F,501840
CH03,2000,F,503889
CH03,2001,F,505822
CH03,2002,F,508843
CH03,2003,F,512416
CH03,2004,F,515595
CH03,2005,F,518303
CH03,2006,F,519991
CH03,2007,F,522590
CH03,2008,F,526797
CH03,2009,F,532994
CH03,2010,F,538399
CH03,2011,F,542937
CH03,2012,F,547102
CH03,2013,F,552402
CH03,2014,F,558511
CH03,2015,F,564458
CH03,2016,F,569614
CH03,2017,F,575438
CH03,2018,F,580247
CH03,2019,F,584677
CH03,2020,F,589537
CH03,2021,F,594574
CH03,2022,F,599462
CH03,2023,F,604304
CH04,1995,F,600625
CH04,1996,F,604107
CH04,1997,F,605422
CH04,1998,F,606490
CH04,1999,F,609128
CH04,2000,F,614046
CH04,2001,F,619832
CH04,2002,F,627011
CH04,2003,F,633934
CH04,2004,F,638039
CH04,2005,F,643443
CH04,2006,F,648261
CH04,2007,F,653746
CH04,2008,F,663946
CH04,2009,F,675108
CH04,2010,F,683799
CH04,2011,F,694284
CH04,2012,F,703352
CH04,2013,F,710721
CH04,2014,F,718749
CH04,2015,F,728652
CH04,2016,F,737907
CH04,2017,F,748155
CH04,2018,F,756070
CH04,2019,F,763887
CH04,2020,F,772596
CH04,2021,F,779124
CH04,2022,F,784417
CH04,2023,F,791121
CH05,1995,F,520139
CH05,1996,F,523130
CH05,1997,F,524845
CH05,1998,F,524690
CH05,1999,F,525991
CH05,2000,F,527617
CH05,2001,F,528474
CH05,2002,F,529932
CH05,2003,F,532474
CH05,2004,F,534879
CH05,2005,F,536135
CH05,2006,F,537246
CH05,2007,F,538364
CH05,2008,F,541766
CH05,2009,F,546424
CH05,2010,F,550212
CH05,2011,F,554127
CH05,2012,F,558584
CH05,2013,F,562573
CH05,2014,F,567461
CH05,2015,F,572063
CH05,2016,F,576024
CH05,2017,F,579742
CH05,2018,F,582932
CH05,2019,F,586261
CH05,2020,F,589627
CH05,2021,F,594114
CH05,2022,F,599070
CH05,2023,F,604873
CH06,1995,F,327576
CH06,1996,F,331263
CH06,1997,F,333703
CH06,1998,F,336086
CH06,1999,F,337824
CH06,2000,F,340575
CH06,2001,F,343639
CH06,2002,F,346137
CH06,2003,F,349023
CH06,2004,F,351117
CH06,2005,F,353214
CH06,2006,F,355400
CH06,2007,F,357910
CH06,2008,F,361901
CH06,2009,F,366574
CH06,2010,F,369793
CH06,2011,F,374210
CH06,2012,F,377711
CH06,2013,F,381477
CH06,2014,F,385452
CH06,2015,F,389051
CH06,2016,F,392879
CH06,2017,F,396667
CH06,2018,F,399951
CH06,2019,F,403287
CH06,2020,F,406229
CH06,2021,F,409493
CH06,2022,F,413125
CH06,2023,F,416691
CH07,1995,F,157688
CH07,1996,F,159203
CH07,1997,F,159114
CH07,1998,F,159506
CH07,1999,F,159881
CH07,2000,F,161079
CH07,2001,F,161898
CH07,2002,F,163929
CH07,2003,F,165106
CH07,2004,F,165959
CH07,2005,F,167081
CH07,2006,F,168051
CH07,2007,F,169248
CH07,2008,F,170924
CH07,2009,F,172722
CH07,2010,F,174180
CH07,2011,F,171862
CH07,2012,F,173533
CH07,2013,F,175779
CH07,2014,F,178093
CH07,2015,F,179822
CH07,2016,F,180480
CH07,2017,F,181498
CH07,2018,F,181204
CH07,2019,F,181151
CH07,2020,F,180350
CH07,2021,F,180156
CH07,2022,F,180732
CH07,2023,F,181686
CY00,1995,F,325432
CY00,1996,F,331524
CY00,1997,F,337118
CY00,1998,F,342190
CY00,1999,F,346537
CY00,2000,F,350842
CY00,2001,F,354797
CY00,2002,F,359361
CY00,2003,F,363583
CY00,2004,F,368331
CY00,2005,F,373746
CY00,2006,F,379431
CY00,2007,F,386402
CY00,2008,F,395875
CY00,2009,F,407004
CY00,2010,F,419535
CY00,2011,F,430993
CY00,2012,F,443018
CY00,2013,F,443058
CY00,2014,F,441537
CY00,2015,F,441559
CY00,2016,F,442623
CY00,2017,F,445880
CY00,2018,F,450423
CY00,2019,F,455583
CY00,2020,F,459191
CY00,2021,F,466924
CY00,2022,F,476513
CY00,2023,F,483955
CZ01,2000,F,624895
CZ01,2001,F,615577
CZ01,2002,F,609524
CZ01,2003,F,608180
CZ01,2004,F,607220
CZ01,2005,F,607580
CZ01,2006,F,610103
CZ01,2007,F,611231
CZ01,2008,F,619355
CZ01,2009,F,626187
CZ01,2010,F,631848
CZ01,2011,F,635417
CZ01,2012,F,638677
CZ01,2013,F,641296
CZ01,2014,F,640588
CZ01,2015,F,648703
CZ01,2016,F,652780
CZ01,2017,F,658943
CZ01,2018,F,664963
CZ01,2019,F,670623
CZ01,2020,F,676991
CZ01,2021,F,646097
CZ01,2022,F,652285
CZ01,2023,F,700944
CZ02,2000,F,568913
CZ02,2001,F,572320
CZ02,2002,F,573674
CZ02,2003,F,576497
CZ02,2004,F,579629
CZ02,2005,F,583952
CZ02,2006,F,589946
CZ02,2007,F,597705
CZ02,2008,F,609604
CZ02,2009,F,622197
CZ02,2010,F,631117
CZ02,2011,F,640231
CZ02,2012,F,647649
CZ02,2013,F,654096
CZ02,2014,F,659581
CZ02,2015,F,666054
CZ02,2016,F,671941
CZ02,2017,F,678063
CZ02,2018,F,684693
CZ02,2019,F,692636
CZ02,2020,F,699942
CZ02,2021,F,694338
CZ02,2022,F,701332
CZ02,2023,F,732206
CZ03,2000,F,600450
CZ03,2001,F,599178
CZ03,2002,F,598281
CZ03,2003,F,598165
CZ03,2004,F,598359
CZ03,2005,F,597987
CZ03,2006,F,598957
CZ03,2007,F,600557
CZ03,2008,F,604363
CZ03,2009,F,608728
CZ03,2010,F,610270
CZ03,2011,F,611213
CZ03,2012,F,611765
CZ03,2013,F,612435
CZ03,2014,F,612693
CZ03,2015,F,613687
CZ03,2016,F,614356
CZ03,2017,F,615631
CZ03,2018,F,617155
CZ03,2019,F,619311
CZ03,2020,F,622120
CZ03,2021,F,612262
CZ03,2022,F,613767
CZ03,2023,F,639150
CZ04,2000,F,577407
CZ04,2001,F,573699
CZ04,2002,F,572581
CZ04,2003,F,572664
CZ04,2004,F,572384
CZ04,2005,F,572426
CZ04,2006,F,571475
CZ04,2007,F,570653
CZ04,2008,F,574235
CZ04,2009,F,575397
CZ04,2010,F,574687
CZ04,2011,F,573874
CZ04,2012,F,572808
CZ04,2013,F,571116
CZ04,2014,F,568985
CZ04,2015,F,567215
CZ04,2016,F,565601
CZ04,2017,F,564267
CZ04,2018,F,563430
CZ04,2019,F,562616
CZ04,2020,F,562272
CZ04,2021,F,549394
CZ04,2022,F,547501
CZ04,2023,F,562683
CZ05,2000,F,763340
CZ05,2001,F,761928
CZ05,2002,F,759997
CZ05,2003,F,758851
CZ05,2004,F,757755
CZ05,2005,F,756693
CZ05,2006,F,757180
CZ05,2007,F,758348
CZ05,2008,F,761675
CZ05,2009,F,764911
CZ05,2010,F,765981
CZ05,2011,F,766857
CZ05,2012,F,766687
CZ05,2013,F,766186
CZ05,2014,F,765299
CZ05,2015,F,765116
CZ05,2016,F,764984
CZ05,2017,F,765299
CZ05,2018,F,765651
CZ05,2019,F,766363
CZ05,2020,F,767460
CZ05,2021,F,756374
CZ05,2022,F,755586
CZ05,2023,F,778724
CZ06,2000,F,849942
CZ06,2001,F,843885
CZ06,2002,F,841953
CZ06,2003,F,840455
CZ06,2004,F,840105
CZ06,2005,F,840270
CZ06,2006,F,840024
CZ06,2007,F,841139
CZ06,2008,F,845233
CZ06,2009,F,848794
CZ06,2010,F,850838
CZ06,2011,F,852579
CZ06,2012,F,853470
CZ06,2013,F,854181
CZ06,2014,F,854484
CZ06,2015,F,855394
CZ06,2016,F,856000
CZ06,2017,F,857346
CZ06,2018,F,859260
CZ06,2019,F,861364
CZ06,2020,F,862899
CZ06,2021,F,853844
CZ06,2022,F,854930
CZ06,2023,F,879881
CZ07,2000,F,636653
CZ07,2001,F,635697
CZ07,2002,F,634561
CZ07,2003,F,633151
CZ07,2004,F,631622
CZ07,2005,F,630196
CZ07,2006,F,629266
CZ07,2007,F,628803
CZ07,2008,F,629194
CZ07,2009,F,629107
CZ07,2010,F,628898
CZ07,2011,F,628462
CZ07,2012,F,627674
CZ07,2013,F,626344
CZ07,2014,F,624848
CZ07,2015,F,623893
CZ07,2016,F,622952
CZ07,2017,F,621769
CZ07,2018,F,620569
CZ07,2019,F,619910
CZ07,2020,F,619018
CZ07,2021,F,609860
CZ07,2022,F,608263
CZ07,2023,F,618438
CZ08,2000,F,655436
CZ08,2001,F,647383
CZ08,2002,F,645099
CZ08,2003,F,642987
CZ08,2004,F,641131
CZ08,2005,F,639095
CZ08,2006,F,636974
CZ08,2007,F,635202
CZ08,2008,F,634646
CZ08,2009,F,633784
CZ08,2010,F,632283
CZ08,2011,F,630867
CZ08,2012,F,628505
CZ08,2013,F,626122
CZ08,2014,F,623561
CZ08,2015,F,621286
CZ08,2016,F,618899
CZ08,2017,F,616815
CZ08,2018,F,614543
CZ08,2019,F,612783
CZ08,2020,F,611241
CZ08,2021,F,601765
CZ08,2022,F,599268
CZ08,2023,F,606980
DE11,2000,F,1989802
DE11,2001,F,1998191
DE11,2002,F,2011313
DE11,2003,F,2021072
DE11,2004,F,2025323
DE11,2005,F,2029242
DE11,2006,F,2030928
DE11,2007,F,2030117
DE11,2008,F,2030030
DE11,2009,F,2028756
DE11,2010,F,2025711
DE11,2011,F,1991143
DE11,2012,F,1994861
DE11,2013,F,2002187
DE11,2014,F,2010593
DE11,2015,F,2024243
DE11,2016,F,2044756
DE11,2017,F,2057091
DE11,2018,F,2068633
DE11,2019,F,2076324
DE11,2020,F,2081822
DE11,2021,F,2081032
DE11,2022,F,2081508
DE11,2023,F,2083061
DE12,2000,F,1369995
DE12,2001,F,1373829
DE12,2002,F,1381887
DE12,2003,F,1388815
DE12,2004,F,1391647
DE12,2005,F,1394045
DE12,2006,F,1395866
DE12,2007,F,1395785
DE12,2008,F,1396865
DE12,2009,F,1396271
DE12,2010,F,1394889
DE12,2011,F,1363097
DE12,2012,F,1364650
DE12,2013,F,1368977
DE12,2014,F,1373807
DE12,2015,F,1380383
DE12,2016,F,1392534
DE12,2017,F,1398754
DE12,2018,F,1406125
DE12,2019,F,1410508
DE12,2020,F,1413271
DE12,2021,F,1412300
DE12,2022,F,1415116
DE12,2023,F,1428664
DE13,2000,F,1091298
DE13,2001,F,1097364
DE13,2002,F,1106485
DE13,2003,F,1113003
DE13,2004,F,1116817
DE13,2005,F,1119837
DE13,2006,F,1122274
DE13,2007,F,1123349
DE13,2008,F,1124465
DE13,2009,F,1123215
DE13,2010,F,1123017
DE13,2011,F,1100204
DE13,2012,F,1102980
DE13,2013,F,1107375
DE13,2014,F,1112118
DE13,2015,F,1118568
DE13,2016,F,1130467
DE13,2017,F,1136986
DE13,2018,F,1143039
DE13,2019,F,1147631
DE13,2020,F,1151543
DE13,2021,F,1153868
DE13,2022,F,1158106
DE13,2023,F,1171073
DE14,2000,F,892472
DE14,2001,F,897623
DE14,2002,F,903165
DE14,2003,F,908196
DE14,2004,F,911485
DE14,2005,F,914112
DE14,2006,F,915727
DE14,2007,F,915660
DE14,2008,F,915606
DE14,2009,F,915370
DE14,2010,F,915358
DE14,2011,F,897892
DE14,2012,F,898596
DE14,2013,F,901097
DE14,2014,F,904054
DE14,2015,F,909227
DE14,2016,F,918473
DE14,2017,F,923397
DE14,2018,F,928287
DE14,2019,F,933377
DE14,2020,F,937318
DE14,2021,F,939207
DE14,2022,F,943802
DE14,2023,F,953499
DE21,2000,F,2069801
DE21,2001,F,2091712
DE21,2002,F,2116417
DE21,2003,F,2131357
DE21,2004,F,2144635
DE21,2005,F,2152510
DE21,2006,F,2166404
DE21,2007,F,2185884
DE21,2008,F,2202107
DE21,2009,F,2213351
DE21,2010,F,2218541
DE21,2011,F,2211467
DE21,2012,F,2230299
DE21,2013,F,2251782
DE21,2014,F,2275078
DE21,2015,F,2297408
DE21,2016,F,2321884
DE21,2017,F,2342585
DE21,2018,F,2350933
DE21,2019,F,2367386
DE21,2020,F,2379713
DE21,2021,F,2385547
DE21,2022,F,2391198
DE21,2023,F,2381640
DE22,2000,F,595773
DE22,2001,F,598642
DE22,2002,F,602462
DE22,2003,F,605419
DE22,2004,F,606770
DE22,2005,F,607671
DE22,2006,F,607709
DE22,2007,F,605571
DE22,2008,F,605237
DE22,2009,F,603699
DE22,2010,F,602179
DE22,2011,F,595612
DE22,2012,F,595732
DE22,2013,F,597020
DE22,2014,F,599130
DE22,2015,F,602077
DE22,2016,F,606393
DE22,2017,F,609405
DE22,2018,F,613728
DE22,2019,F,617719
DE22,2020,F,620769
DE22,2021,F,622801
DE22,2022,F,625528
DE22,2023,F,623121
DE23,2000,F,547009
DE23,2001,F,549201
DE23,2002,F,552090
DE23,2003,F,553612
DE23,2004,F,554194
DE23,2005,F,554482
DE23,2006,F,553647
DE23,2007,F,552423
DE23,2008,F,551526
DE23,2009,F,550097
DE23,2010,F,548711
DE23,2011,F,545102
DE23,2012,F,544324
DE23,2013,F,544710
DE23,2014,F,545381
DE23,2015,F,547088
DE23,2016,F,550225
DE23,2017,F,551964
DE23,2018,F,554347
DE23,2019,F,556308
DE23,2020,F,557885
DE23,2021,F,557940
DE23,2022,F,559912
DE23,2023,F,556908
DE24,2000,F,573552
DE24,2001,F,572798
DE24,2002,F,572732
DE24,2003,F,571985
DE24,2004,F,570299
DE24,2005,F,568686
DE24,2006,F,565860
DE24,2007,F,562249
DE24,2008,F,559147
DE24,2009,F,555392
DE24,2010,F,551894
DE24,2011,F,548024
DE24,2012,F,545351
DE24,2013,F,543183
DE24,2014,F,541330
DE24,2015,F,540140
DE24,2016,F,540054
DE24,2017,F,540590
DE24,2018,F,542109
DE24,2019,F,541719
DE24,2020,F,540590
DE24,2021,F,538829
DE24,2022,F,538364
DE24,2023,F,534392
DE25,2000,F,863463
DE25,2001,F,866319
DE25,2002,F,870392
DE25,2003,F,872694
DE25,2004,F,873909
DE25,2005,F,875222
DE25,2006,F,876846
DE25,2007,F,876293
DE25,2008,F,876444
DE25,2009,F,875127
DE25,2010,F,873906
DE25,2011,F,863107
DE25,2012,F,865770
DE25,2013,F,869359
DE25,2014,F,872612
DE25,2015,F,875727
DE25,2016,F,883605
DE25,2017,F,888963
DE25,2018,F,892870
DE25,2019,F,897331
DE25,2020,F,899524
DE25,2021,F,899984
DE25,2022,F,900424
DE25,2023,F,904136
DE26,2000,F,679708
DE26,2001,F,680885
DE26,2002,F,683256
DE26,2003,F,684622
DE26,2004,F,684630
DE26,2005,F,684588
DE26,2006,F,682701
DE26,2007,F,680507
